12200, 1.3231, 4.220e-1,
12500, 1.3857, 4.220e-1,
12820, 1.4448, 4.030e-1,
12990, 1.4717, 3.890e-1,
13160, 1.4962, 3.740e-1,
13330, 1.5165, 3.540e-1,
13510, 1.5333, 3.350e-1,
13700, 1.5490, 3.150e-1,
13890, 1.5628, 2.940e-1,
14080, 1.5732, 2.710e-1,
14290, 1.5803, 2.460e-1,
14710, 1.5792, 1.980e-1,
15150, 1.5667, 1.640e-1
